Material,Material description,Plant,Storage location,Order Qty,Base Unit of Measure,Total stock,Movement type,Movement Type Text,Posting Date,User Name,Material Document,Document Date,Vendor,Purchase order,Amt.in Loc.Cur.,Reason for Movement
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,2641,301,TF trfr plnt to plnt,11/16/2023,COMMPO,4905148960,11/16/2023,,,"-3,215.11",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1920,KG,721,301,TF trfr plnt to plnt,11/16/2023,COMMPO,4905149264,11/16/2023,,,"-6,805.98",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,6163,101,GR goods receipt,11/16/2023,COMMPO,5004365188,11/16/2023,SUP010,4500148642,"19,290.69",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-2000,KG,4163,301,TF trfr plnt to plnt,11/15/2023,COMMPO,4905145111,11/15/2023,,,"-7,089.56",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,3256,301,TF trfr plnt to plnt,11/15/2023,COMMPO,4905145187,11/15/2023,,,"-3,215.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,1442,301,TF trfr plnt to plnt,11/14/2023,COMMPO,4905139570,11/14/2023,,,"-6,430.23",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-2000,KG,-558,301,TF trfr plnt to plnt,11/14/2023,COMMPO,4905140070,11/14/2023,,,"-7,089.56",0
1111010,"Eggs, Liquid Whole",BAR1,2000,3628,KG,3070,101,GR goods receipt,11/14/2023,COMMPO,5004347018,11/14/2023,SUP010,4500148641,"12,860.46",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,2163,301,TF trfr plnt to plnt,11/13/2023,COMMPO,4905135347,11/13/2023,,,"-3,215.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,349,301,TF trfr plnt to plnt,11/13/2023,COMMPO,4905136376,11/13/2023,,,"-6,430.23",0
1111010,"Eggs, Liquid Whole",BAR1,2000,1814,KG,2163,301,TF trfr plnt to plnt,11/13/2023,COMMPO,4905137489,11/13/2023,,,"6,430.23",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,1256,301,TF trfr plnt to plnt,11/13/2023,COMMPO,4905137621,11/13/2023,,,"-3,215.11",0
1111010,"Eggs, Liquid Whole",BAR1,2000,2000,KG,3256,101,GR goods receipt,11/13/2023,COMMPO,5004342648,11/13/2023,SUP010,4500148064,"7,089.56",0
1111010,"Eggs, Liquid Whole",BAR1,2000,4000,KG,7256,101,GR goods receipt,11/13/2023,COMMPO,5004343137,11/13/2023,SUP010,4500148064,"14,179.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,11/10/2023,COMMPO,4905128663,11/10/2023,,,"-6,430.23",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,4535,301,TF trfr plnt to plnt,11/10/2023,COMMPO,4905130466,11/10/2023,,,"-3,215.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,3628,301,TF trfr plnt to plnt,11/9/2023,COMMPO,4905124799,11/9/2023,,,"-3,215.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,4535,KG,8163,101,GR goods receipt,11/9/2023,COMMPO,5004323622,11/9/2023,SUP010,4500147579,"16,075.58",0
1111010,"Eggs, Liquid Whole",BAR1,2000,907,KG,9070,101,GR goods receipt,11/9/2023,COMMPO,5004325022,11/9/2023,SUP010,4500147579,"3,215.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,8163,301,TF trfr plnt to plnt,11/8/2023,COMMPO,4905122731,11/8/2023,,,"-3,215.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,7256,301,TF trfr plnt to plnt,11/8/2023,COMMPO,4905123766,11/8/2023,,,"-3,215.11",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,11/7/2023,COMMPO,4905120394,11/7/2023,,,"-6,430.23",0
1111010,"Eggs, Liquid Whole",BAR1,2000,3628,KG,9070,101,GR goods receipt,11/7/2023,COMMPO,5004308633,11/7/2023,SUP010,4500147578,"12,860.46",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,8163,301,TF trfr plnt to plnt,11/6/2023,COMMPO,4905116091,11/6/2023,,,"-3,215.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,7256,301,TF trfr plnt to plnt,11/6/2023,COMMPO,4905119378,11/6/2023,,,"-3,215.11",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,11/3/2023,COMMPO,4905112612,11/3/2023,,,"-6,426.71",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,3628,301,TF trfr plnt to plnt,11/2/2023,COMMPO,4905111057,11/2/2023,,,"-6,426.71",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,9070,101,GR goods receipt,11/2/2023,COMMPO,5004284060,11/2/2023,SUP010,4500146547,"19,280.14",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,7256,301,TF trfr plnt to plnt,11/1/2023,COMMPO,4905109385,11/1/2023,,,"-6,426.71",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,6349,301,TF trfr plnt to plnt,11/1/2023,COMMPO,4905110238,11/1/2023,,,"-3,213.35",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,4535,301,TF trfr plnt to plnt,10/31/2023,COMMPO,4905107540,10/31/2023,,,"-6,426.71",0
1111010,"Eggs, Liquid Whole",BAR1,2000,3628,KG,8163,101,GR goods receipt,10/31/2023,COMMPO,5004267631,10/31/2023,SUP010,4500146545,"12,853.42",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,7256,301,TF trfr plnt to plnt,10/30/2023,COMMPO,4905105778,10/30/2023,,,"-3,213.36",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,6349,301,TF trfr plnt to plnt,10/30/2023,COMMPO,4905106851,10/30/2023,,,"-3,213.36",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,4535,301,TF trfr plnt to plnt,10/27/2023,COMMPO,4905102580,10/27/2023,,,"-6,426.71",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,2721,301,TF trfr plnt to plnt,10/26/2023,COMMPO,4905100753,10/26/2023,,,"-6,426.71",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,8163,101,GR goods receipt,10/26/2023,COMMPO,5004242931,10/26/2023,SUP010,4500145588,"19,280.14",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,7256,301,TF trfr plnt to plnt,10/25/2023,COMMPO,4905099005,10/25/2023,,,"-3,213.36",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,10/24/2023,COMMPO,4905097194,10/24/2023,,,"-6,426.71",0
1111010,"Eggs, Liquid Whole",BAR1,2000,3628,KG,9070,101,GR goods receipt,10/24/2023,COMMPO,5004227078,10/24/2023,SUP010,4500145587,"12,853.42",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,7256,301,TF trfr plnt to plnt,10/23/2023,COMMPO,4905095601,10/23/2023,,,"-6,426.72",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,10/20/2023,COMMPO,4905092218,10/20/2023,,,"-6,426.71",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,4535,301,TF trfr plnt to plnt,10/20/2023,COMMPO,4905093252,10/20/2023,,,"-3,213.36",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,2721,301,TF trfr plnt to plnt,10/19/2023,COMMPO,4905090608,10/19/2023,,,"-6,426.71",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,8163,101,GR goods receipt,10/19/2023,COMMPO,5004199678,10/19/2023,SUP010,4500144418,"19,280.14",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,6349,301,TF trfr plnt to plnt,10/18/2023,COMMPO,4905088638,10/18/2023,,,"-6,426.71",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,5442,301,TF trfr plnt to plnt,10/17/2023,COMMPO,4905086329,10/17/2023,,,"-3,213.35",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,3628,301,TF trfr plnt to plnt,10/17/2023,COMMPO,4905087051,10/17/2023,,,"-6,426.71",0
1111010,"Eggs, Liquid Whole",BAR1,2000,6349,KG,9977,101,GR goods receipt,10/17/2023,COMMPO,5004185061,10/17/2023,SUP010,4500144417,"22,493.49",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,9070,301,TF trfr plnt to plnt,10/16/2023,COMMPO,4905085021,10/16/2023,,,"-3,213.35",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,8163,301,TF trfr plnt to plnt,10/16/2023,COMMPO,4905085030,10/16/2023,,,"-3,213.36",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,6349,301,TF trfr plnt to plnt,10/14/2023,COMMPO,4905083360,10/14/2023,,,"-6,426.71",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,5442,301,TF trfr plnt to plnt,10/14/2023,COMMPO,4905084050,10/14/2023,,,"-3,213.36",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,4535,301,TF trfr plnt to plnt,10/13/2023,COMMPO,4905081837,10/13/2023,,,"-3,213.36",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,9977,101,GR goods receipt,10/13/2023,COMMPO,5004165947,10/13/2023,SUP010,4500143691,"19,280.14",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-2721,KG,7256,301,TF trfr plnt to plnt,10/12/2023,COMMPO,4905080237,10/12/2023,,,"-9,640.07",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,6349,301,TF trfr plnt to plnt,10/11/2023,COMMPO,4905077949,10/11/2023,,,"-3,213.36",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,5442,301,TF trfr plnt to plnt,10/11/2023,COMMPO,4905078609,10/11/2023,,,"-3,213.35",0
1111010,"Eggs, Liquid Whole",BAR1,2000,3628,KG,9070,101,GR goods receipt,10/11/2023,COMMPO,5004149116,10/11/2023,SUP010,4500143690,"12,853.42",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,8163,301,TF trfr plnt to plnt,10/10/2023,COMMPO,4905077031,10/10/2023,,,"-3,213.36",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,7256,301,TF trfr plnt to plnt,10/7/2023,COMMPO,4905074419,10/7/2023,,,"-3,083.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,6349,301,TF trfr plnt to plnt,10/6/2023,COMMPO,4905072630,10/6/2023,,,"-3,083.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,5442,301,TF trfr plnt to plnt,10/6/2023,COMMPO,4905073432,10/6/2023,,,"-3,083.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,4535,301,TF trfr plnt to plnt,10/5/2023,COMMPO,4905071840,10/5/2023,,,"-3,083.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,3628,KG,8163,101,GR goods receipt,10/5/2023,COMMPO,5004126296,10/5/2023,SUP010,4500142849,"12,335.20",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,7256,301,TF trfr plnt to plnt,10/4/2023,COMMPO,4905070063,10/4/2023,,,"-3,083.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,6349,301,TF trfr plnt to plnt,10/4/2023,COMMPO,4905070977,10/4/2023,,,"-3,083.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,5442,301,TF trfr plnt to plnt,10/3/2023,COMMPO,4905068423,10/3/2023,,,"-3,083.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,4535,KG,9977,101,GR goods receipt,10/3/2023,COMMPO,5004111969,10/3/2023,SUP010,4500142848,"15,419.00",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,9070,301,TF trfr plnt to plnt,10/2/2023,COMMPO,4905066671,10/2/2023,,,"-3,083.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,8163,301,TF trfr plnt to plnt,10/2/2023,COMMPO,4905067654,10/2/2023,,,"-3,083.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,7256,301,TF trfr plnt to plnt,9/29/2023,COMMPO,4905061936,9/29/2023,,,"-3,083.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,6349,301,TF trfr plnt to plnt,9/29/2023,COMMPO,4905062627,9/29/2023,,,"-3,083.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,5442,301,TF trfr plnt to plnt,9/29/2023,COMMPO,4905064763,9/29/2023,,,"-3,083.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,3628,301,TF trfr plnt to plnt,9/28/2023,COMMPO,4905061087,9/28/2023,,,"-6,167.60",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,9070,101,GR goods receipt,9/28/2023,COMMPO,5004088176,9/28/2023,SUP010,4500141813,"18,502.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-2721,KG,6349,301,TF trfr plnt to plnt,9/27/2023,COMMPO,4905059336,9/27/2023,,,"-9,251.40",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,4535,301,TF trfr plnt to plnt,9/26/2023,COMMPO,4905057672,9/26/2023,,,"-6,167.60",0
1111010,"Eggs, Liquid Whole",BAR1,2000,4535,KG,9070,101,GR goods receipt,9/26/2023,COMMPO,5004072556,9/26/2023,SUP010,4500141812,"15,419.00",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,8163,301,TF trfr plnt to plnt,9/25/2023,COMMPO,4905055874,9/25/2023,,,"-3,083.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,6349,301,TF trfr plnt to plnt,9/22/2023,COMMPO,4905052943,9/22/2023,,,"-6,167.60",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,5442,301,TF trfr plnt to plnt,9/21/2023,COMMPO,4905051708,9/21/2023,,,"-3,083.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,4535,301,TF trfr plnt to plnt,9/21/2023,COMMPO,4905052355,9/21/2023,,,"-3,083.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,4535,KG,9070,101,GR goods receipt,9/21/2023,COMMPO,5004047404,9/21/2023,SUP010,4500140596,"15,419.00",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-2721,KG,6349,301,TF trfr plnt to plnt,9/20/2023,COMMPO,4905050362,9/20/2023,,,"-9,251.40",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,4535,301,TF trfr plnt to plnt,9/19/2023,COMMPO,4905048300,9/19/2023,,,"-6,167.60",0
1111010,"Eggs, Liquid Whole",BAR1,2000,3628,KG,8163,101,GR goods receipt,9/19/2023,COMMPO,5004031793,9/19/2023,SUP010,4500140595,"12,335.20",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,6349,301,TF trfr plnt to plnt,9/18/2023,COMMPO,4905045983,9/18/2023,,,"-6,167.60",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,4535,301,TF trfr plnt to plnt,9/14/2023,COMMPO,4905041924,9/14/2023,,,"-6,167.60",0
1111010,"Eggs, Liquid Whole",BAR1,2000,2721,KG,7256,101,GR goods receipt,9/14/2023,COMMPO,5004013273,9/14/2023,SUP010,4500139366,"9,251.40",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-3628,KG,3628,301,TF trfr plnt to plnt,9/12/2023,COMMPO,4905038672,9/12/2023,,,"-12,335.20",0
1111010,"Eggs, Liquid Whole",BAR1,2000,3628,KG,7256,101,GR goods receipt,9/12/2023,COMMPO,5003998675,9/12/2023,SUP010,4500139365,"12,335.20",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,9/11/2023,COMMPO,4905036689,9/11/2023,,,"-6,167.60",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,4535,301,TF trfr plnt to plnt,9/9/2023,COMMPO,4905034900,9/9/2023,,,"-3,532.95",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,3628,301,TF trfr plnt to plnt,9/8/2023,COMMPO,4905033495,9/8/2023,,,"-3,532.96",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,1814,301,TF trfr plnt to plnt,9/8/2023,COMMPO,4905034165,9/8/2023,,,"-7,065.91",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,907,301,TF trfr plnt to plnt,9/7/2023,COMMPO,4905031175,9/7/2023,,,"-3,532.96",0
1111010,"Eggs, Liquid Whole",BAR1,2000,6349,KG,7256,101,GR goods receipt,9/7/2023,COMMPO,5003967414,9/7/2023,SUP010,4500138455,"24,730.69",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-2721,KG,4535,301,TF trfr plnt to plnt,9/6/2023,COMMPO,4905029491,9/6/2023,,,"-10,598.86",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,3628,301,TF trfr plnt to plnt,9/5/2023,COMMPO,4905027891,9/5/2023,,,"-3,532.96",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,9070,101,GR goods receipt,9/5/2023,COMMPO,5003952776,9/5/2023,SUP010,4500138454,"21,197.73",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,7256,301,TF trfr plnt to plnt,9/2/2023,COMMPO,4905025646,9/2/2023,,,"-7,065.91",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,6349,301,TF trfr plnt to plnt,9/1/2023,COMMPO,4905024523,9/1/2023,,,"-3,532.96",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,5442,301,TF trfr plnt to plnt,9/1/2023,COMMPO,4905025173,9/1/2023,,,"-3,532.95",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,3628,301,TF trfr plnt to plnt,8/31/2023,COMMPO,4905022928,8/31/2023,,,"-7,065.91",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,2721,301,TF trfr plnt to plnt,8/31/2023,COMMPO,4905023745,8/31/2023,,,"-3,532.96",0
1111010,"Eggs, Liquid Whole",BAR1,2000,4535,KG,7256,101,GR goods receipt,8/31/2023,COMMPO,5003935285,8/31/2023,SUP010,4500137252,"17,664.78",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,8/30/2023,COMMPO,4905021326,8/30/2023,,,"-7,065.91",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,3628,301,TF trfr plnt to plnt,8/29/2023,COMMPO,4905019602,8/29/2023,,,"-7,065.91",0
1111010,"Eggs, Liquid Whole",BAR1,2000,7256,KG,10884,101,GR goods receipt,8/29/2023,COMMPO,5003919652,8/29/2023,SUP010,4500137249,"28,263.64",0
1111010,"Eggs, Liquid Whole",BAR1,2000,3628,KG,14512,101,GR goods receipt,8/29/2023,COMMPO,5003919690,8/29/2023,SUP010,4500137249,"14,131.82",0
1111010,"Eggs, Liquid Whole",BAR1,2000,3628,KG,18140,101,GR goods receipt,8/29/2023,COMMPO,5003919692,8/29/2023,SUP010,4500137249,"14,131.82",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-7256,KG,10884,102,GR for PO   reversal,8/29/2023,TTRAN,5003920102,8/29/2023,SUP010,4500137249,"-28,263.64",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-3628,KG,7256,102,GR for PO   reversal,8/29/2023,TTRAN,5003920107,8/29/2023,SUP010,4500137249,"-14,131.82",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,8/28/2023,COMMPO,4905018068,8/28/2023,,,"-7,065.91",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,3628,301,TF trfr plnt to plnt,8/25/2023,COMMPO,4905015165,8/25/2023,,,"-7,065.91",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,1814,301,TF trfr plnt to plnt,8/24/2023,COMMPO,4905013764,8/24/2023,,,"-7,065.91",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,907,301,TF trfr plnt to plnt,8/24/2023,COMMPO,4905014402,8/24/2023,,,"-3,532.96",0
1111010,"Eggs, Liquid Whole",BAR1,2000,6349,KG,7256,101,GR goods receipt,8/24/2023,COMMPO,5003893917,8/24/2023,SUP010,4500136134,"24,730.69",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,8/23/2023,COMMPO,4905011196,8/23/2023,,,"-7,065.91",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,3628,301,TF trfr plnt to plnt,8/21/2023,COMMPO,4905007969,8/21/2023,,,"-7,065.92",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,2721,301,TF trfr plnt to plnt,8/21/2023,COMMPO,4905008878,8/21/2023,,,"-3,532.96",0
1111010,"Eggs, Liquid Whole",BAR1,2000,4535,KG,7256,101,GR goods receipt,8/21/2023,COMMPO,5003872251,8/21/2023,SUP010,4500136131,"17,664.78",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,8/18/2023,COMMPO,4905003790,8/18/2023,,,"-7,065.91",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,3628,301,TF trfr plnt to plnt,8/17/2023,COMMPO,4905002147,8/17/2023,,,"-7,065.92",0
1111010,"Eggs, Liquid Whole",BAR1,2000,907,KG,4535,101,GR goods receipt,8/17/2023,COMMPO,5003854560,8/17/2023,SUP010,4500134459,"3,532.96",0
1111010,"Eggs, Liquid Whole",BAR1,2000,907,KG,5442,101,GR goods receipt,8/17/2023,COMMPO,5003854578,8/17/2023,SUP010,4500134459,"3,532.96",0
1111010,"Eggs, Liquid Whole",BAR1,2000,907,KG,6349,101,GR goods receipt,8/17/2023,COMMPO,5003854585,8/17/2023,SUP010,4500134459,"3,532.96",0
1111010,"Eggs, Liquid Whole",BAR1,2000,907,KG,7256,101,GR goods receipt,8/17/2023,COMMPO,5003854592,8/17/2023,SUP010,4500134459,"3,532.96",0
1111010,"Eggs, Liquid Whole",BAR1,2000,907,KG,8163,101,GR goods receipt,8/17/2023,COMMPO,5003854621,8/17/2023,SUP010,4500134459,"3,532.96",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,7256,301,TF trfr plnt to plnt,8/16/2023,COMMPO,4905000428,8/16/2023,,,"-3,532.96",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,6349,301,TF trfr plnt to plnt,8/16/2023,COMMPO,4905001190,8/16/2023,,,"-3,532.96",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,4535,301,TF trfr plnt to plnt,8/15/2023,COMMPO,4904998877,8/15/2023,,,"-7,065.91",0
1111010,"Eggs, Liquid Whole",BAR1,2000,4535,KG,9070,101,GR goods receipt,8/15/2023,COMMPO,5003836945,8/15/2023,SUP010,4500134458,"17,664.78",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,8163,301,TF trfr plnt to plnt,8/14/2023,COMMPO,4904997559,8/14/2023,,,"-3,532.96",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,7256,301,TF trfr plnt to plnt,8/14/2023,COMMPO,4904998102,8/14/2023,,,"-3,532.95",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-3628,KG,3628,301,TF trfr plnt to plnt,8/11/2023,COMMPO,4904993912,8/11/2023,,,"-14,371.31",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,1814,301,TF trfr plnt to plnt,8/10/2023,COMMPO,4904992196,8/10/2023,,,"-7,185.65",0
1111010,"Eggs, Liquid Whole",BAR1,2000,6349,KG,8163,101,GR goods receipt,8/10/2023,COMMPO,5003809725,8/10/2023,SUP010,4500133492,"25,149.79",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,6349,301,TF trfr plnt to plnt,8/9/2023,COMMPO,4904990304,8/9/2023,,,"-7,185.65",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,5442,301,TF trfr plnt to plnt,8/8/2023,COMMPO,4904988419,8/8/2023,,,"-3,592.83",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,4535,301,TF trfr plnt to plnt,8/8/2023,COMMPO,4904989519,8/8/2023,,,"-3,592.83",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,9977,101,GR goods receipt,8/8/2023,COMMPO,5003794544,8/8/2023,SUP010,4500133491,"21,556.96",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,8163,301,TF trfr plnt to plnt,8/4/2023,COMMPO,4904985862,8/4/2023,,,"-7,185.65",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,7256,301,TF trfr plnt to plnt,8/3/2023,COMMPO,4904984471,8/3/2023,,,"-3,592.82",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,8/3/2023,COMMPO,4904984669,8/3/2023,,,"-7,185.65",0
1111010,"Eggs, Liquid Whole",BAR1,2000,4535,KG,9977,101,GR goods receipt,8/3/2023,COMMPO,5003780993,8/3/2023,SUP010,4500132548,"17,964.13",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,9070,301,TF trfr plnt to plnt,8/2/2023,COMMPO,4904982889,8/2/2023,,,"-3,592.82",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,8163,301,TF trfr plnt to plnt,8/2/2023,COMMPO,4904983874,8/2/2023,,,"-3,592.83",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,7256,301,TF trfr plnt to plnt,8/1/2023,COMMPO,4904981184,8/1/2023,,,"-3,592.83",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,6349,301,TF trfr plnt to plnt,8/1/2023,COMMPO,4904982188,8/1/2023,,,"-3,592.83",0
1111010,"Eggs, Liquid Whole",BAR1,2000,3628,KG,9977,101,GR goods receipt,8/1/2023,COMMPO,5003764021,8/1/2023,SUP010,4500132547,"14,371.31",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,9070,551,GI scrapping,7/31/2023,COMMPO,4904979829,7/31/2023,,,"-3,592.82",7
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,8163,301,TF trfr plnt to plnt,7/31/2023,COMMPO,4904980512,7/31/2023,,,"-3,592.83",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,7256,301,TF trfr plnt to plnt,7/28/2023,COMMPO,4904977048,7/28/2023,,,"-3,592.82",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,6349,301,TF trfr plnt to plnt,7/28/2023,COMMPO,4904977809,7/28/2023,,,"-3,592.83",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,4535,301,TF trfr plnt to plnt,7/27/2023,COMMPO,4904975581,7/27/2023,,,"-7,185.65",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,3628,301,TF trfr plnt to plnt,7/27/2023,COMMPO,4904976372,7/27/2023,,,"-3,592.83",0
